     0.000  0.0000E+00                                  
    15.000  0.0000E+00                                  
    30.000  0.5113E-07                                  
    45.000  0.6050E-06                                  
    60.000  0.5468E-06                                  
    75.000  0.1248E-05                                  
    90.000  0.0000E+00                                  
   105.000  0.0000E+00                                  
   120.000  0.8874E-06                                  
   135.000  0.0000E+00                                  
   150.000  0.1111E-06                                  
   165.000  0.0000E+00                                  
   180.000  0.4475E-01                                  
   195.000  0.1206E+00                                  
   210.000  0.1821E+00                                  
   225.000  0.2293E+00                                  
   240.000  0.2669E+00                                  
   255.000  0.2997E+00                                  
   270.000  0.3317E+00                                  
   285.000  0.3661E+00                                  
   300.000  0.4055E+00                                  
   315.000  0.4522E+00                                  
   330.000  0.5083E+00                                  
   345.000  0.5755E+00                                  
   360.000  0.6555E+00                                  
   375.000  0.7492E+00                                  
   390.000  0.8576E+00                                  
   405.000  0.9816E+00                                  
   420.000  0.1123E+01                                  
   435.000  0.1284E+01                                  
   450.000  0.1466E+01                                  
   465.000  0.1672E+01                                  
   480.000  0.1904E+01                                  
   495.000  0.2164E+01                                  
   510.000  0.2453E+01                                  
   525.000  0.2773E+01                                  
   540.000  0.3125E+01                                  
   555.000  0.3511E+01                                  
   570.000  0.3934E+01                                  
   585.000  0.4399E+01                                  
   600.000  0.4910E+01                                  
   615.000  0.5476E+01                                  
   630.000  0.6103E+01                                  
   645.000  0.6798E+01                                  
   660.000  0.7564E+01                                  
   675.000  0.8397E+01                                  
   690.000  0.9273E+01                                  
   705.000  0.1015E+02                                  
   720.000  0.1096E+02                                  
   735.000  0.1163E+02                                  
   750.000  0.1212E+02                                  
   765.000  0.1241E+02                                  
   780.000  0.1253E+02                                  
   795.000  0.1254E+02                                  
   810.000  0.1248E+02                                  
   825.000  0.1239E+02                                  
   840.000  0.1229E+02                                  
   855.000  0.1221E+02                                  
   870.000  0.1214E+02                                  
   885.000  0.1211E+02                                  
   900.000  0.1212E+02                                  
   915.000  0.1217E+02                                  
   930.000  0.1227E+02                                  
   945.000  0.1241E+02                                  
   960.000  0.1260E+02                                  
   975.000  0.1283E+02                                  
   990.000  0.1308E+02 
  1005.000  0.1341E+02                                  
  1020.000  0.1379E+02                                  
  1035.000  0.1421E+02                                  
  1050.000  0.1467E+02                                  
  1065.000  0.1517E+02                                  
  1080.000  0.1571E+02                                  
  1095.000  0.1628E+02                                  
  1110.000  0.1687E+02                                  
  1125.000  0.1748E+02                                  
  1140.000  0.1810E+02                                  
  1155.000  0.1872E+02                                  
  1170.000  0.1934E+02                                  
  1185.000  0.1994E+02                                  
  1200.000  0.2051E+02                                  
  1215.000  0.2104E+02                                  
  1230.000  0.2151E+02                                  
  1245.000  0.2192E+02                                  
  1260.000  0.2226E+02                                  
  1275.000  0.2252E+02                                  
  1290.000  0.2271E+02                                  
  1305.000  0.2282E+02                                  
  1320.000  0.2286E+02                                  
  1335.000  0.2284E+02                                  
  1350.000  0.2276E+02                                  
  1365.000  0.2264E+02                                  
  1380.000  0.2248E+02                                  
  1395.000  0.2230E+02                                  
  1410.000  0.2210E+02                                  
  1425.000  0.2189E+02                                  
  1440.000  0.2167E+02                                  
  1455.000  0.2145E+02                                  
  1470.000  0.2124E+02                                  
  1485.000  0.2103E+02                                  
  1500.000  0.2083E+02                                  
  1515.000  0.2064E+02                                  
  1530.000  0.2047E+02                                  
  1545.000  0.2030E+02                                  
  1560.000  0.2015E+02                                  
  1575.000  0.2001E+02                                  
  1590.000  0.1989E+02                                  
  1605.000  0.1978E+02                                  
  1620.000  0.1968E+02                                  
  1635.000  0.1959E+02                                  
  1650.000  0.1952E+02                                  
  1665.000  0.1947E+02                                  
  1680.000  0.1942E+02                                  
  1695.000  0.1939E+02                                  
  1710.000  0.1936E+02                                  
  1725.000  0.1935E+02                                  
  1740.000  0.1935E+02                                  
  1755.000  0.1936E+02                                  
  1770.000  0.1938E+02                                  
  1785.000  0.1940E+02                                  
  1800.000  0.1944E+02 
  
  
