# Omar Benhar's Fe56 spectral function
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~          
# Notes:     This version is a bit outdated - Newer calculations are available from from O.Benhar et al.               
# Citations: PRD72:053005,2005; PRC62:034304,2000;  Nucl.Phs.A505:267-99,1989
# Format:    Momentum(MeV)  RemovalEnergy(MeV) Probability
#
1.000000e+01	5.000000e+00	0.000000e+00
1.000000e+01	1.000000e+01	8.820000e-09
1.000000e+01	1.500000e+01	3.940000e-08
1.000000e+01	2.000000e+01	2.380000e-08
1.000000e+01	2.500000e+01	4.860000e-09
1.000000e+01	3.000000e+01	3.740000e-09
1.000000e+01	3.500000e+01	5.110000e-09
1.000000e+01	4.000000e+01	8.060000e-09
1.000000e+01	4.500000e+01	1.080000e-08
1.000000e+01	5.000000e+01	1.190000e-08
1.000000e+01	5.500000e+01	9.450000e-09
1.000000e+01	6.000000e+01	5.490000e-09
1.000000e+01	6.500000e+01	3.340000e-09
1.000000e+01	7.000000e+01	2.100000e-09
1.000000e+01	7.500000e+01	1.500000e-09
1.000000e+01	8.000000e+01	1.070000e-09
1.000000e+01	8.500000e+01	8.230000e-10
1.000000e+01	9.000000e+01	6.650000e-10
1.000000e+01	9.500000e+01	5.330000e-10
1.000000e+01	1.000000e+02	4.570000e-10
1.000000e+01	1.050000e+02	3.770000e-10
1.000000e+01	1.100000e+02	3.190000e-10
1.000000e+01	1.150000e+02	2.680000e-10
1.000000e+01	1.200000e+02	2.330000e-10
1.000000e+01	1.250000e+02	2.190000e-11
1.000000e+01	1.300000e+02	1.690000e-11
1.000000e+01	1.350000e+02	1.250000e-11
1.000000e+01	1.400000e+02	8.330000e-12
1.000000e+01	1.450000e+02	4.730000e-12
1.000000e+01	1.500000e+02	1.950000e-12
1.000000e+01	1.550000e+02	5.390000e-13
1.000000e+01	1.600000e+02	4.400000e-13
1.000000e+01	1.650000e+02	3.600000e-13
1.000000e+01	1.700000e+02	2.120000e-13
1.000000e+01	1.750000e+02	1.000000e-13
1.000000e+01	1.800000e+02	2.620000e-14
1.000000e+01	1.850000e+02	0.000000e+00
1.000000e+01	1.900000e+02	0.000000e+00
1.000000e+01	1.950000e+02	0.000000e+00
1.000000e+01	2.000000e+02	0.000000e+00
1.000000e+01	2.050000e+02	0.000000e+00
1.000000e+01	2.100000e+02	1.840000e-17
1.000000e+01	2.150000e+02	0.000000e+00
1.000000e+01	2.200000e+02	0.000000e+00
1.000000e+01	2.250000e+02	0.000000e+00
1.000000e+01	2.300000e+02	0.000000e+00
1.000000e+01	2.350000e+02	0.000000e+00
1.000000e+01	2.400000e+02	0.000000e+00
1.000000e+01	2.450000e+02	0.000000e+00
1.000000e+01	2.500000e+02	0.000000e+00
1.000000e+01	2.550000e+02	0.000000e+00
1.000000e+01	2.600000e+02	0.000000e+00
1.000000e+01	2.650000e+02	0.000000e+00
1.000000e+01	2.700000e+02	0.000000e+00
1.000000e+01	2.750000e+02	0.000000e+00
1.000000e+01	2.800000e+02	0.000000e+00
1.000000e+01	2.850000e+02	0.000000e+00
1.000000e+01	2.900000e+02	0.000000e+00
1.000000e+01	2.950000e+02	0.000000e+00
1.000000e+01	3.000000e+02	0.000000e+00
1.000000e+01	3.050000e+02	0.000000e+00
1.000000e+01	3.100000e+02	0.000000e+00
1.000000e+01	3.150000e+02	0.000000e+00
1.000000e+01	3.200000e+02	0.000000e+00
1.000000e+01	3.250000e+02	0.000000e+00
1.000000e+01	3.300000e+02	0.000000e+00
1.000000e+01	3.350000e+02	0.000000e+00
1.000000e+01	3.400000e+02	0.000000e+00
1.000000e+01	3.450000e+02	0.000000e+00
1.000000e+01	3.500000e+02	0.000000e+00
1.000000e+01	3.550000e+02	0.000000e+00
1.000000e+01	3.600000e+02	0.000000e+00
1.000000e+01	3.650000e+02	0.000000e+00
1.000000e+01	3.700000e+02	0.000000e+00
1.000000e+01	3.750000e+02	0.000000e+00
1.000000e+01	3.800000e+02	0.000000e+00
1.000000e+01	3.850000e+02	0.000000e+00
1.000000e+01	3.900000e+02	0.000000e+00
1.000000e+01	3.950000e+02	0.000000e+00
1.000000e+01	4.000000e+02	0.000000e+00
3.000000e+01	5.000000e+00	0.000000e+00
3.000000e+01	1.000000e+01	7.190000e-09
3.000000e+01	1.500000e+01	3.450000e-08
3.000000e+01	2.000000e+01	2.080000e-08
3.000000e+01	2.500000e+01	5.200000e-09
3.000000e+01	3.000000e+01	4.590000e-09
3.000000e+01	3.500000e+01	6.550000e-09
3.000000e+01	4.000000e+01	8.800000e-09
3.000000e+01	4.500000e+01	1.030000e-08
3.000000e+01	5.000000e+01	1.120000e-08
3.000000e+01	5.500000e+01	8.740000e-09
3.000000e+01	6.000000e+01	5.300000e-09
3.000000e+01	6.500000e+01	3.210000e-09
3.000000e+01	7.000000e+01	2.060000e-09
3.000000e+01	7.500000e+01	1.450000e-09
3.000000e+01	8.000000e+01	1.060000e-09
3.000000e+01	8.500000e+01	8.070000e-10
3.000000e+01	9.000000e+01	6.360000e-10
3.000000e+01	9.500000e+01	5.180000e-10
3.000000e+01	1.000000e+02	4.310000e-10
3.000000e+01	1.050000e+02	3.590000e-10
3.000000e+01	1.100000e+02	3.020000e-10
3.000000e+01	1.150000e+02	2.590000e-10
3.000000e+01	1.200000e+02	2.310000e-10
3.000000e+01	1.250000e+02	2.050000e-11
3.000000e+01	1.300000e+02	1.570000e-11
3.000000e+01	1.350000e+02	1.030000e-11
3.000000e+01	1.400000e+02	6.220000e-12
3.000000e+01	1.450000e+02	3.320000e-12
3.000000e+01	1.500000e+02	1.210000e-12
3.000000e+01	1.550000e+02	9.820000e-15
3.000000e+01	1.600000e+02	4.000000e-15
3.000000e+01	1.650000e+02	1.150000e-15
3.000000e+01	1.700000e+02	1.880000e-16
3.000000e+01	1.750000e+02	0.000000e+00
3.000000e+01	1.800000e+02	0.000000e+00
3.000000e+01	1.850000e+02	3.220000e-15
3.000000e+01	1.900000e+02	1.670000e-14
3.000000e+01	1.950000e+02	1.120000e-14
3.000000e+01	2.000000e+02	2.190000e-15
3.000000e+01	2.050000e+02	3.830000e-17
3.000000e+01	2.100000e+02	0.000000e+00
3.000000e+01	2.150000e+02	0.000000e+00
3.000000e+01	2.200000e+02	0.000000e+00
3.000000e+01	2.250000e+02	0.000000e+00
3.000000e+01	2.300000e+02	0.000000e+00
3.000000e+01	2.350000e+02	0.000000e+00
3.000000e+01	2.400000e+02	0.000000e+00
3.000000e+01	2.450000e+02	0.000000e+00
3.000000e+01	2.500000e+02	0.000000e+00
3.000000e+01	2.550000e+02	0.000000e+00
3.000000e+01	2.600000e+02	0.000000e+00
3.000000e+01	2.650000e+02	0.000000e+00
3.000000e+01	2.700000e+02	0.000000e+00
3.000000e+01	2.750000e+02	0.000000e+00
3.000000e+01	2.800000e+02	0.000000e+00
3.000000e+01	2.850000e+02	0.000000e+00
3.000000e+01	2.900000e+02	0.000000e+00
3.000000e+01	2.950000e+02	0.000000e+00
3.000000e+01	3.000000e+02	0.000000e+00
3.000000e+01	3.050000e+02	0.000000e+00
3.000000e+01	3.100000e+02	0.000000e+00
3.000000e+01	3.150000e+02	0.000000e+00
3.000000e+01	3.200000e+02	0.000000e+00
3.000000e+01	3.250000e+02	0.000000e+00
3.000000e+01	3.300000e+02	0.000000e+00
3.000000e+01	3.350000e+02	0.000000e+00
3.000000e+01	3.400000e+02	0.000000e+00
3.000000e+01	3.450000e+02	0.000000e+00
3.000000e+01	3.500000e+02	0.000000e+00
3.000000e+01	3.550000e+02	0.000000e+00
3.000000e+01	3.600000e+02	0.000000e+00
3.000000e+01	3.650000e+02	0.000000e+00
3.000000e+01	3.700000e+02	0.000000e+00
3.000000e+01	3.750000e+02	0.000000e+00
3.000000e+01	3.800000e+02	0.000000e+00
3.000000e+01	3.850000e+02	0.000000e+00
3.000000e+01	3.900000e+02	0.000000e+00
3.000000e+01	3.950000e+02	0.000000e+00
3.000000e+01	4.000000e+02	0.000000e+00
5.000000e+01	5.000000e+00	0.000000e+00
5.000000e+01	1.000000e+01	5.850000e-09
5.000000e+01	1.500000e+01	2.120000e-08
5.000000e+01	2.000000e+01	1.470000e-08
5.000000e+01	2.500000e+01	6.350000e-09
5.000000e+01	3.000000e+01	5.830000e-09
5.000000e+01	3.500000e+01	9.030000e-09
5.000000e+01	4.000000e+01	1.050000e-08
5.000000e+01	4.500000e+01	1.030000e-08
5.000000e+01	5.000000e+01	1.030000e-08
5.000000e+01	5.500000e+01	7.840000e-09
5.000000e+01	6.000000e+01	4.780000e-09
5.000000e+01	6.500000e+01	2.900000e-09
5.000000e+01	7.000000e+01	1.900000e-09
5.000000e+01	7.500000e+01	1.330000e-09
5.000000e+01	8.000000e+01	9.850000e-10
5.000000e+01	8.500000e+01	7.530000e-10
5.000000e+01	9.000000e+01	5.990000e-10
5.000000e+01	9.500000e+01	4.890000e-10
5.000000e+01	1.000000e+02	4.040000e-10
5.000000e+01	1.050000e+02	3.420000e-10
5.000000e+01	1.100000e+02	2.920000e-10
5.000000e+01	1.150000e+02	2.510000e-10
5.000000e+01	1.200000e+02	2.240000e-10
5.000000e+01	1.250000e+02	2.720000e-11
5.000000e+01	1.300000e+02	2.060000e-11
5.000000e+01	1.350000e+02	1.490000e-11
5.000000e+01	1.400000e+02	1.030000e-11
5.000000e+01	1.450000e+02	6.820000e-12
5.000000e+01	1.500000e+02	4.430000e-12
5.000000e+01	1.550000e+02	2.790000e-12
5.000000e+01	1.600000e+02	1.680000e-12
5.000000e+01	1.650000e+02	1.010000e-12
5.000000e+01	1.700000e+02	6.240000e-13
5.000000e+01	1.750000e+02	3.370000e-13
5.000000e+01	1.800000e+02	1.360000e-13
5.000000e+01	1.850000e+02	2.570000e-14
5.000000e+01	1.900000e+02	0.000000e+00
5.000000e+01	1.950000e+02	0.000000e+00
5.000000e+01	2.000000e+02	0.000000e+00
5.000000e+01	2.050000e+02	0.000000e+00
5.000000e+01	2.100000e+02	2.200000e-17
5.000000e+01	2.150000e+02	0.000000e+00
5.000000e+01	2.200000e+02	0.000000e+00
5.000000e+01	2.250000e+02	0.000000e+00
5.000000e+01	2.300000e+02	0.000000e+00
5.000000e+01	2.350000e+02	0.000000e+00
5.000000e+01	2.400000e+02	0.000000e+00
5.000000e+01	2.450000e+02	0.000000e+00
5.000000e+01	2.500000e+02	0.000000e+00
5.000000e+01	2.550000e+02	0.000000e+00
5.000000e+01	2.600000e+02	0.000000e+00
5.000000e+01	2.650000e+02	0.000000e+00
5.000000e+01	2.700000e+02	0.000000e+00
5.000000e+01	2.750000e+02	0.000000e+00
5.000000e+01	2.800000e+02	0.000000e+00
5.000000e+01	2.850000e+02	0.000000e+00
5.000000e+01	2.900000e+02	0.000000e+00
5.000000e+01	2.950000e+02	0.000000e+00
5.000000e+01	3.000000e+02	0.000000e+00
5.000000e+01	3.050000e+02	0.000000e+00
5.000000e+01	3.100000e+02	0.000000e+00
5.000000e+01	3.150000e+02	0.000000e+00
5.000000e+01	3.200000e+02	0.000000e+00
5.000000e+01	3.250000e+02	0.000000e+00
5.000000e+01	3.300000e+02	0.000000e+00
5.000000e+01	3.350000e+02	0.000000e+00
5.000000e+01	3.400000e+02	0.000000e+00
5.000000e+01	3.450000e+02	0.000000e+00
5.000000e+01	3.500000e+02	0.000000e+00
5.000000e+01	3.550000e+02	0.000000e+00
5.000000e+01	3.600000e+02	0.000000e+00
5.000000e+01	3.650000e+02	0.000000e+00
5.000000e+01	3.700000e+02	0.000000e+00
5.000000e+01	3.750000e+02	0.000000e+00
5.000000e+01	3.800000e+02	0.000000e+00
5.000000e+01	3.850000e+02	0.000000e+00
5.000000e+01	3.900000e+02	0.000000e+00
5.000000e+01	3.950000e+02	0.000000e+00
5.000000e+01	4.000000e+02	0.000000e+00
7.000000e+01	5.000000e+00	0.000000e+00
7.000000e+01	1.000000e+01	5.930000e-09
7.000000e+01	1.500000e+01	1.140000e-08
7.000000e+01	2.000000e+01	1.140000e-08
7.000000e+01	2.500000e+01	9.160000e-09
7.000000e+01	3.000000e+01	7.590000e-09
7.000000e+01	3.500000e+01	1.070000e-08
7.000000e+01	4.000000e+01	1.110000e-08
7.000000e+01	4.500000e+01	9.630000e-09
7.000000e+01	5.000000e+01	8.940000e-09
7.000000e+01	5.500000e+01	6.630000e-09
7.000000e+01	6.000000e+01	4.080000e-09
7.000000e+01	6.500000e+01	2.530000e-09
7.000000e+01	7.000000e+01	1.660000e-09
7.000000e+01	7.500000e+01	1.170000e-09
7.000000e+01	8.000000e+01	8.810000e-10
7.000000e+01	8.500000e+01	6.810000e-10
7.000000e+01	9.000000e+01	5.450000e-10
7.000000e+01	9.500000e+01	4.460000e-10
7.000000e+01	1.000000e+02	3.740000e-10
7.000000e+01	1.050000e+02	3.160000e-10
7.000000e+01	1.100000e+02	2.710000e-10
7.000000e+01	1.150000e+02	2.350000e-10
7.000000e+01	1.200000e+02	2.100000e-10
7.000000e+01	1.250000e+02	3.150000e-11
7.000000e+01	1.300000e+02	2.480000e-11
7.000000e+01	1.350000e+02	1.990000e-11
7.000000e+01	1.400000e+02	1.540000e-11
7.000000e+01	1.450000e+02	1.140000e-11
7.000000e+01	1.500000e+02	8.510000e-12
7.000000e+01	1.550000e+02	6.290000e-12
7.000000e+01	1.600000e+02	4.480000e-12
