  0.5  6.17147521E-07
  1.  2.07377707E-06
  1.5  3.90017021E-06
  2.  7.00713281E-06
  2.5  8.35421179E-06
  3.  9.36161541E-06
  3.5  9.95732807E-06
  4.  1.18136204E-05
  4.5  1.50661399E-05
  5.  1.82055392E-05
  5.5  2.30491296E-05
  6.  2.66014704E-05
  6.5  3.00393403E-05
  7.  3.51267299E-05
  7.5  4.08749911E-05
  8.  4.63945617E-05
  8.5  4.90515486E-05
  9.  4.69027291E-05
  9.5  4.27216692E-05
  10.  4.00724311E-05
  10.5  3.50134287E-05
  11.  3.20166109E-05
  11.5  2.81223802E-05
  12.  2.45569408E-05
  12.5  1.91654108E-05
  13.  1.48339705E-05
  13.5  1.109614E-05
  14.  8.03231342E-06
  14.5  5.64543097E-06
  15.  3.67568896E-06
  15.5  1.90009803E-06
  16.  2.303977E-06
  16.5  1.76683602E-06
  17.  1.48042704E-06
  17.5  1.22630604E-06
  18.  1.10450401E-06
  18.5  1.05866002E-06
  19.  5.95085226E-07
  19.5  9.12980624E-07
  20.  1.25617396E-06
  20.5  9.51668198E-07
  21.  6.93240111E-07
  21.5  4.89318325E-07
  22.  6.29577585E-07
  22.5  9.01236092E-07
  23.  6.98429915E-07
  23.5  4.14199206E-07
  24.  4.60903493E-07
  24.5  6.86876888E-07
  25.  5.62516789E-07
  25.5  5.11768121E-07
  26.  3.66542906E-07
  26.5  5.0239862E-07
  27.  8.15806573E-07
  27.5  5.07630489E-07
  28.  6.41355598E-07
  28.5  3.95790011E-07
  29.  3.60747805E-07
  29.5  3.16051199E-07
  30.  2.86281988E-07
  30.5  3.63891388E-07
  31.  2.18413305E-07
  31.5  3.29145706E-07
  32.  2.77342309E-07
  32.5  1.62622698E-07
  33.  1.91764599E-07
  33.5  2.94376008E-07
  34.  2.18931305E-07
  34.5  1.57586598E-07
  35.  1.46819204E-07
  35.5  1.72217099E-07
  36.  1.193809E-07
  36.5  2.65660788E-07
  37.  1.27991996E-07
  37.5  2.32836797E-07
  38.  1.53876201E-07
  38.5  1.59127794E-07
  39.  1.09128301E-07
  39.5  1.0774E-07
  40.  1.17250501E-07
  40.5  1.281349E-07
  41.  9.29979507E-08
  41.5  1.22222005E-07
  42.  1.14598997E-07
  42.5  8.48787209E-08
  43.  1.06483398E-07
  43.5  9.18586522E-08
  44.  9.54097175E-08
  44.5  6.69443665E-08
  45.  8.23507094E-08
  45.5  5.88920699E-08
  46.  8.14745533E-08
  46.5  7.33719219E-08
  47.  5.3981271E-08
  47.5  6.13536173E-08
  48.  6.45650999E-08
  48.5  6.41699174E-08
  49.  5.08893194E-08
  49.5  4.17607886E-08
  50.  7.38571373E-08
