0.00   2.272e-12
0.05   8.566e-12
0.10   1.112e-11
0.15   1.335e-11
0.20   1.658e-11
0.25   1.820e-11
0.30   1.946e-11 
0.35   2.045e-11 
0.40   2.161e-11 
0.45   2.241e-11 
0.50   2.279e-11
0.55   2.292e-11
0.60   2.275e-11
0.65   2.253e-11
0.70   2.214e-11
0.75   2.156e-11
0.80   2.078e-11
0.85   1.992e-11
0.90   1.894e-11
0.95   1.789e-11
1.00   1.677e-11 
1.05   1.558e-11
1.10   1.439e-11
1.15   1.318e-11
1.20   1.193e-11
1.25   1.069e-11
1.30   9.503e-12
1.35   8.356e-12
1.40   7.278e-12
1.45   6.292e-12
1.50   5.396e-12
1.55   4.601e-12
1.60   3.902e-12
1.65   3.285e-12
1.70   2.760e-12
1.75   2.312e-12
1.80   1.932e-12
1.85   1.616e-12
1.90   1.355e-12
1.95   1.138e-12
2.00   9.589e-13
2.05   8.150e-13
2.10   6.928e-13
2.15   5.937e-13
2.20   5.147e-13
2.25   4.478e-13
2.30   3.935e-13
2.35   3.500e-13
2.40   3.150e-13
2.45   2.867e-13
2.50   2.615e-13
2.55   2.409e-13
2.60   2.273e-13
2.65   2.110e-13
2.70   1.995e-13
2.75   1.920e-13
2.80   1.815e-13
2.85   1.726e-13 
2.90   1.665e-13
2.95   1.601e-13 
3.00   1.554e-13
3.05   1.493e-13 
3.10   1.442e-13
3.15   1.412e-13  
3.20   1.363e-13  
3.25   1.323e-13
3.30   1.265e-13
3.35   1.217e-13
3.40   1.183e-13
3.45   1.140e-13
3.50   1.102e-13 
3.55   1.060e-13
3.60   1.014e-13
3.65   9.700e-14
3.70   9.340e-14
3.75   9.001e-14
3.80   8.641e-14
3.85   8.190e-14
3.90   7.867e-14
3.95   7.464e-14
4.00   7.146e-14
4.05   6.812e-14
4.10   6.499e-14
4.15   6.185e-14
4.20   5.858e-14
4.25   5.614e-14
4.30   5.320e-14
4.35   5.016e-14
4.40   4.765e-14
4.45   4.561e-14
4.50   4.281e-14
4.55   4.087e-14
4.60   3.841e-14
4.65   3.632e-14
4.70   3.432e-14
4.75   3.263e-14
4.80   3.016e-14
4.85   2.857e-14
4.90   2.689e-14
4.95   2.529e-14
5.00   2.372e-14
5.05   2.227e-14
5.10   2.103e-14
5.15   1.957e-14
5.20   1.834e-14
5.25   1.730e-14
5.30   1.615e-14
5.35   1.513e-14
5.40   1.406e-14
5.45   1.303e-14
5.50   1.214e-14
5.55   1.129e-14 
5.60   1.047e-14 
5.65   9.569e-15 
5.70   8.870e-15 
5.75   8.148e-15 
5.80   7.429e-15 
5.85   6.765e-15 
5.90   6.097e-15 
5.95   5.492e-15 
6.00   4.977e-15 
6.05   4.445e-15 
6.10   3.967e-15 
6.15   3.492e-15 
6.20   3.037e-15
6.25   2.595e-15
6.30   2.225e-15
6.35   1.854e-15
6.40   1.537e-15
6.45   1.220e-15
6.50   9.780e-16
6.55   7.842e-16
6.60   6.198e-16
6.65   4.786e-16
6.70   3.334e-16
6.75   1.971e-16
6.80   9.391e-17
6.85   2.738e-17
6.90   6.065e-18
6.95   4.135e-18
7.00   1.933e-18
7.05   9.888e-19
7.10   4.494e-20
