  0.5  5.21302923E-07
  1.  2.91413994E-06
  1.5  1.00109801E-05
  2.  1.71642096E-05
  2.5  1.96357596E-05
  3.  2.10663493E-05
  3.5  2.58013897E-05
  4.  3.52671705E-05
  4.5  4.59863986E-05
  5.  5.66757008E-05
  5.5  6.33723321E-05
  6.  6.43793464E-05
  6.5  5.69088697E-05
  7.  4.65109588E-05
  7.5  3.3810451E-05
  8.  2.271622E-05
  8.5  1.52338698E-05
  9.  8.75159731E-06
  9.5  5.34110995E-06
  10.  3.68407905E-06
  10.5  3.25718906E-06
  11.  2.62372396E-06
  11.5  2.42724991E-06
  12.  2.039729E-06
  12.5  1.65573101E-06
  13.  1.93628489E-06
  13.5  1.78957396E-06
  14.  1.70138401E-06
  14.5  1.30338196E-06
  15.  1.53163296E-06
  15.5  1.32455398E-06
  16.  1.19748404E-06
  16.5  1.33102697E-06
  17.  1.20561697E-06
  17.5  1.21381402E-06
  18.  1.10430597E-06
  18.5  1.06028494E-06
  19.  7.5709471E-07
  19.5  8.89259923E-07
  20.  8.17450484E-07
  20.5  6.27996087E-07
  21.  7.88397585E-07
  21.5  5.8436558E-07
  22.  7.99000588E-07
  22.5  5.95640017E-07
  23.  5.85355508E-07
  23.5  4.11325203E-07
  24.  2.39578213E-07
  24.5  7.32540684E-07
  25.  3.2018491E-07
  25.5  5.12588372E-07
  26.  3.08901008E-07
  26.5  5.67149982E-07
  27.  6.06612275E-07
  27.5  4.58252998E-07
  28.  1.56756599E-07
  28.5  3.71926205E-07
  29.  3.33315512E-07
  29.5  1.59174704E-07
  30.  1.62083595E-07
  30.5  2.97941199E-07
  31.  7.37493409E-08
  31.5  1.34021903E-07
  32.  3.39961304E-07
  32.5  2.49149792E-07
  33.  7.48293232E-08
  33.5  8.74641799E-08
  34.  6.13620728E-08
  34.5  6.41567084E-08
  35.  1.63504694E-07
  35.5  1.61573695E-07
  36.  4.63177408E-08
  36.5  4.47929587E-08
  37.  6.04336279E-08
  37.5  3.42980798E-07
  38.  1.20454203E-07
  38.5  5.38153699E-08
  39.  3.7536001E-08
  39.5  3.54891014E-08
  40.  5.51942598E-08
  40.5  4.0014541E-08
  41.  3.87737416E-08
  41.5  5.0115581E-08
  42.  4.37699086E-08
  42.5  3.37991004E-08
  43.  3.13561017E-08
  43.5  2.54489407E-08
  44.  3.24665095E-08
  44.5  2.12719105E-08
  45.  4.0082341E-08
  45.5  3.33574484E-08
  46.  2.60776698E-08
  46.5  2.72730905E-08
  47.  4.05135197E-08
  47.5  3.212552E-08
  48.  2.25470504E-08
  48.5  2.26743495E-08
  49.  1.45781502E-08
  49.5  6.16754381E-09
  50.  1.92427194E-08
