 # F37_1950 FF
     0.00000     0.37269    -0.07257    -0.18224     0.00000     0.00000     0.00000     0.23543     0.00000
     0.00500     0.36785    -0.07200    -0.17905     0.00000     0.00000     0.00000     0.23310     0.00000
     0.01000     0.36308    -0.07144    -0.17592     0.00000     0.00000     0.00000     0.23079     0.00000
     0.01500     0.35838    -0.07088    -0.17285     0.00000     0.00000     0.00000     0.22853     0.00000
     0.02000     0.35374    -0.07031    -0.16985     0.00000     0.00000     0.00000     0.22629     0.00000
     0.02500     0.34917    -0.06975    -0.16690     0.00000     0.00000     0.00000     0.22409     0.00000
     0.03000     0.34466    -0.06919    -0.16401     0.00000     0.00000     0.00000     0.22192     0.00000
     0.03500     0.34021    -0.06862    -0.16117     0.00000     0.00000     0.00000     0.21978     0.00000
     0.04000     0.33582    -0.06806    -0.15839     0.00000     0.00000     0.00000     0.21767     0.00000
     0.04500     0.33150    -0.06750    -0.15566     0.00000     0.00000     0.00000     0.21559     0.00000
     0.05000     0.32723    -0.06694    -0.15298     0.00000     0.00000     0.00000     0.21354     0.00000
     0.05500     0.32303    -0.06639    -0.15035     0.00000     0.00000     0.00000     0.21153     0.00000
     0.06000     0.31888    -0.06583    -0.14777     0.00000     0.00000     0.00000     0.20953     0.00000
     0.06500     0.31478    -0.06527    -0.14525     0.00000     0.00000     0.00000     0.20757     0.00000
     0.07000     0.31074    -0.06472    -0.14276     0.00000     0.00000     0.00000     0.20564     0.00000
     0.07500     0.30676    -0.06417    -0.14033     0.00000     0.00000     0.00000     0.20373     0.00000
     0.08000     0.30284    -0.06362    -0.13794     0.00000     0.00000     0.00000     0.20185     0.00000
     0.08500     0.29896    -0.06307    -0.13560     0.00000     0.00000     0.00000     0.19999     0.00000
     0.09000     0.29514    -0.06252    -0.13330     0.00000     0.00000     0.00000     0.19816     0.00000
     0.09500     0.29137    -0.06198    -0.13104     0.00000     0.00000     0.00000     0.19635     0.00000
     0.10000     0.28765    -0.06144    -0.12882     0.00000     0.00000     0.00000     0.19457     0.00000
     0.10500     0.28398    -0.06090    -0.12665     0.00000     0.00000     0.00000     0.19282     0.00000
     0.11000     0.28037    -0.06036    -0.12452     0.00000     0.00000     0.00000     0.19108     0.00000
     0.11500     0.27680    -0.05983    -0.12242     0.00000     0.00000     0.00000     0.18937     0.00000
     0.12000     0.27328    -0.05929    -0.12036     0.00000     0.00000     0.00000     0.18769     0.00000
     0.12500     0.26980    -0.05876    -0.11835     0.00000     0.00000     0.00000     0.18602     0.00000
     0.13000     0.26637    -0.05824    -0.11636     0.00000     0.00000     0.00000     0.18438     0.00000
     0.13500     0.26299    -0.05771    -0.11442     0.00000     0.00000     0.00000     0.18276     0.00000
     0.14000     0.25966    -0.05719    -0.11251     0.00000     0.00000     0.00000     0.18116     0.00000
     0.14500     0.25637    -0.05667    -0.11064     0.00000     0.00000     0.00000     0.17958     0.00000
     0.15000     0.25312    -0.05615    -0.10880     0.00000     0.00000     0.00000     0.17802     0.00000
     0.15500     0.24992    -0.05564    -0.10699     0.00000     0.00000     0.00000     0.17648     0.00000
     0.16000     0.24676    -0.05513    -0.10521     0.00000     0.00000     0.00000     0.17497     0.00000
     0.16500     0.24364    -0.05462    -0.10347     0.00000     0.00000     0.00000     0.17347     0.00000
     0.17000     0.24057    -0.05412    -0.10176     0.00000     0.00000     0.00000     0.17199     0.00000
     0.17500     0.23753    -0.05362    -0.10008     0.00000     0.00000     0.00000     0.17053     0.00000
     0.18000     0.23454    -0.05312    -0.09843     0.00000     0.00000     0.00000     0.16908     0.00000
     0.18500     0.23158    -0.05262    -0.09681     0.00000     0.00000     0.00000     0.16766     0.00000
     0.19000     0.22867    -0.05213    -0.09522     0.00000     0.00000     0.00000     0.16625     0.00000
     0.19500     0.22579    -0.05164    -0.09366     0.00000     0.00000     0.00000     0.16487     0.00000
     0.20000     0.22295    -0.05116    -0.09212     0.00000     0.00000     0.00000     0.16350     0.00000
     0.20500     0.22015    -0.05067    -0.09062     0.00000     0.00000     0.00000     0.16214     0.00000
     0.21000     0.21739    -0.05019    -0.08914     0.00000     0.00000     0.00000     0.16080     0.00000
     0.21500     0.21466    -0.04972    -0.08768     0.00000     0.00000     0.00000     0.15948     0.00000
     0.22000     0.21197    -0.04925    -0.08625     0.00000     0.00000     0.00000     0.15818     0.00000
     0.22500     0.20931    -0.04878    -0.08485     0.00000     0.00000     0.00000     0.15689     0.00000
     0.23000     0.20669    -0.04831    -0.08347     0.00000     0.00000     0.00000     0.15562     0.00000
     0.23500     0.20411    -0.04785    -0.08212     0.00000     0.00000     0.00000     0.15436     0.00000
     0.24000     0.20155    -0.04739    -0.08079     0.00000     0.00000     0.00000     0.15312     0.00000
     0.24500     0.19904    -0.04693    -0.07948     0.00000     0.00000     0.00000     0.15189     0.00000
     0.25000     0.19655    -0.04648    -0.07820     0.00000     0.00000     0.00000     0.15068     0.00000
     0.25500     0.19410    -0.04603    -0.07694     0.00000     0.00000     0.00000     0.14948     0.00000
     0.26000     0.19168    -0.04558    -0.07570     0.00000     0.00000     0.00000     0.14829     0.00000
     0.26500     0.18929    -0.04514    -0.07448     0.00000     0.00000     0.00000     0.14712     0.00000
     0.27000     0.18693    -0.04470    -0.07328     0.00000     0.00000     0.00000     0.14597     0.00000
     0.27500     0.18460    -0.04426    -0.07211     0.00000     0.00000     0.00000     0.14483     0.00000
     0.28000     0.18231    -0.04383    -0.07095     0.00000     0.00000     0.00000     0.14370     0.00000
     0.28500     0.18004    -0.04340    -0.06982     0.00000     0.00000     0.00000     0.14258     0.00000
     0.29000     0.17780    -0.04298    -0.06870     0.00000     0.00000     0.00000     0.14148     0.00000
     0.29500     0.17560    -0.04255    -0.06760     0.00000     0.00000     0.00000     0.14039     0.00000
     0.30000     0.17342    -0.04214    -0.06653     0.00000     0.00000     0.00000     0.13931     0.00000
     0.30500     0.17127    -0.04172    -0.06547     0.00000     0.00000     0.00000     0.13824     0.00000
     0.31000     0.16914    -0.04131    -0.06443     0.00000     0.00000     0.00000     0.13719     0.00000
     0.31500     0.16705    -0.04090    -0.06340     0.00000     0.00000     0.00000     0.13615     0.00000
     0.32000     0.16498    -0.04049    -0.06240     0.00000     0.00000     0.00000     0.13512     0.00000
     0.32500     0.16294    -0.04009    -0.06141     0.00000     0.00000     0.00000     0.13410     0.00000
     0.33000     0.16092    -0.03969    -0.06044     0.00000     0.00000     0.00000     0.13310     0.00000
     0.33500     0.15894    -0.03930    -0.05948     0.00000     0.00000     0.00000     0.13210     0.00000
     0.34000     0.15697    -0.03890    -0.05854     0.00000     0.00000     0.00000     0.13112     0.00000
     0.34500     0.15503    -0.03851    -0.05762     0.00000     0.00000     0.00000     0.13014     0.00000
     0.35000     0.15312    -0.03813    -0.05671     0.00000     0.00000     0.00000     0.12918     0.00000
     0.35500     0.15123    -0.03775    -0.05582     0.00000     0.00000     0.00000     0.12823     0.00000
     0.36000     0.14937    -0.03737    -0.05495     0.00000     0.00000     0.00000     0.12729     0.00000
     0.36500     0.14753    -0.03699    -0.05408     0.00000     0.00000     0.00000     0.12636     0.00000
     0.37000     0.14571    -0.03662    -0.05324     0.00000     0.00000     0.00000     0.12544     0.00000
     0.37500     0.14392    -0.03625    -0.05240     0.00000     0.00000     0.00000     0.12453     0.00000
     0.38000     0.14215    -0.03588    -0.05159     0.00000     0.00000     0.00000     0.12363     0.00000
     0.38500     0.14041    -0.03552    -0.05078     0.00000     0.00000     0.00000     0.12273     0.00000
     0.39000     0.13868    -0.03516    -0.04999     0.00000     0.00000     0.00000     0.12185     0.00000
     0.39500     0.13698    -0.03480    -0.04921     0.00000     0.00000     0.00000     0.12098     0.00000
     0.40000     0.13530    -0.03445    -0.04844     0.00000     0.00000     0.00000     0.12012     0.00000
     0.40500     0.13364    -0.03410    -0.04769     0.00000     0.00000     0.00000     0.11927     0.00000
     0.41000     0.13200    -0.03375    -0.04695     0.00000     0.00000     0.00000     0.11842     0.00000
     0.41500     0.13038    -0.03341    -0.04622     0.00000     0.00000     0.00000     0.11759     0.00000
     0.42000     0.12879    -0.03307    -0.04551     0.00000     0.00000     0.00000     0.11676     0.00000
