0.249319408009  0.10815076595 0.05
0.543929119438  1.13121206408 0.2
0.837053902886  2.49634643798 0.28
1.09483740039  1.81188229265  0.24
1.35380884027  1.14698565524  0
1.92372419938  0.205963389912 0
2.17601346335  0.0500410982591 0.038
0.456169875761  0.873989493645 0
0.943374746325  2.14418712423 0
1.36969756967  1.03543184239 0
1.86313913775  0.22031451584 0.04
2.3356432213  0.0165134925486 0.0067
0.358146901604  0.391430731855 0.06
0.735448426054  1.68880185482 0
1.06285883983  2.27540133374 0
1.52108493368  0.882578444194 0
1.83542862799  0.169265559177 0
2.16684814888  0.0255618661215 0.014
0.302628322526  0.233659731702 0.05
0.616987576103  1.41455941908 0
0.927189031332  2.45781071596 0
1.23159926744  1.47923314084 0
1.55249220413  0.750567566208 0.1
1.8512597139  0.153820530493 0
2.12760481117  0.0740899738788 0.04
